,company,headline,date,overall_rating,author_position,pros,cons
1051,,Injured on the job,2016-03-28,1.0,Technician,Nissan was a good company to work for fifteen years ago.,Good luck if you're ever hurt. They will  string you along until you're completely disabled and never get you the proper treatment.  They pay a lot more money out trying to keep from paying for proper treatment  than to fix the problem.  If you think they care about you. .. you really need to think again!  I would have retired from there but now I am barely able to walk. I would hear horror stories from other employees when I first started working there but I to was blinded and never believed the stories. I am now a firm believer until it happens to you it's hard to imagine the cruelty and inhumane way Nissan treats you. This company would  much rather see their name plastered on football stadiums and music venues than taking care of their employees.  Unfortunately Nissan can afford lobbyists and politicians in their back pockets that fight to change work comp laws to their advantage.  If you want proof look at all the laws changed in the last five years in Tennessee and see who paid the lobbyists. All I ever wanted was to be healed I didn't want any compensation I just wanted to be able to continue to work. Thanks Nissan for crippling me at the age of thirty three and not caring!! I understand I was just another number to you but I am so much more than that to my family. I am unable to play with my children and enjoy life the way I should but you will never steal my strong will to live!! I may not be able to enjoy a lot of things I once did due to your negligence but I be damned  if I will be your victim!  For eleven years I gave you my life and as soon as I was injured you wheeled me around to the line knowing you were breaking every Osha  violation there was. Your own doctors said I needed surgery asap but you would rather pay a doctor in California who has never seen me before to dispute the other seven doctors you made me go too. Wow what a waste of money!!!. I even tried to pay for treatment on my own but was told by medical and HR that to many people saw me get hurt that they had to be responsible for my treatment! All that being said Nissan is just another corporate monster who could care less about their employees.
1052,,Great place to work,2016-03-23,5.0,,"Freedom to work , great wage","Too much of pressure, time durations are long"
1053,,Credit Analyst,2016-03-18,3.0,,"Great work environment, Subsidised Cafeteria and Gym, Good training and management, Good perks.","No Fulltime employment, mostly contract opportunities."
1054,,Design Engineer,2016-03-13,3.0,,"Good company to work for, good bonuses","Career plan is not clear, always work overtime"
1055,,Legal Affairs Intern(Procurement),2016-03-08,3.0,Anonymous Employee,The office is good. lunch is available at a subsidised rate hence easy on the pocket for interns.,Very difficult to convert an internship into a permanent job.
1056,,Fairly Good,2016-03-01,4.0,After Sales Marketing,Good brand to work for as its known for its reputable quality cars. Good location as its on the outskirts of London,Very minimal level of diversity in the office. Takes a bit of a while to progress from one role to another. Very male dominated industry
1057,,New Car Sales Manager,2016-02-29,4.0,New Car Sales Manager,"Never apologize for your product, the value or its quality! The service is exemplary and the technological innovations fail to seize.","Branding and marketing issues have plagued the company for decades in the near luxury division. This forces consumers to buy inferior products, and sales to suffer."
1058,,Product Manager,2016-02-28,3.0,,"That is your place, if you are willing to invest 80% of your time to political games.","If you are ready to waste 80% of your time on political games, that is your place."
1059,,"Poor leadership , repeating errors",2016-02-23,1.0,Sales &Amp; Leasing Consultant,A great loyal customer base combined with some professional dealers,"Flighty changes to policy based on monthly numbers, no staff benefits, poor communications"
1060,,Good company,2016-02-17,4.0,Junior Product Specialist,"- Very good Work/Life balance 
- Flexible hours 
- Possibilities to move abroad",- Maybe too much cost and profit oriented
